Customer ID,Recency,Frequency,Monetary,Monetary_capped,R_score,F_score,M_score,RFM_Score,RFM_Total,Segment
17677,2,54,35058,28616,5,5,5,555,15,Champions
17678,264,2,600,600,2,3,2,232,7,At Risk
17679,53,7,3578,3578,4,4,5,445,13,Champions
17680,24,3,497,497,4,3,2,432,9,Loyal Customers
17681,597,5,731,731,1,4,3,143,8,At Risk
17682,10,11,4065,4065,5,5,5,555,15,Champions
17683,386,3,819,819,2,3,3,233,8,At Risk
17684,44,1,239,239,4,2,1,421,7,New Customers
17685,17,12,5455,5455,5,5,5,555,15,Champions
17686,7,9,8297,8297,5,5,5,555,15,Champions
17687,421,1,433,433,1,2,2,122,5,Lost
17688,394,1,304,304,2,2,2,222,6,Lost
17689,388,2,317,317,2,3,2,232,7,At Risk
17690,30,20,6964,6964,4,5,5,455,14,Champions
17691,358,4,638,638,2,4,3,243,9,At Risk
17692,127,12,2960,2960,3,5,5,355,13,Loyal Customers
17693,137,1,200,200,3,2,1,321,6,Lost
17694,142,3,1696,1696,3,3,4,334,10,Loyal Customers
17695,132,5,1746,1746,3,4,4,344,11,Loyal Customers
17696,38,27,7680,7680,4,5,5,455,14,Champions
17697,236,1,339,339,2,2,2,222,6,Lost
17698,261,1,155,155,2,2,1,221,5,Lost
17699,477,2,442,442,1,3,2,132,6,At Risk
17700,17,14,6680,6680,5,5,5,555,15,Champions
17701,253,1,418,418,2,2,2,222,6,Lost
17702,30,6,3144,3144,4,4,5,445,13,Champions
17703,35,4,1095,1095,4,4,3,443,11,Loyal Customers
17704,169,2,885,885,3,3,3,333,9,Loyal Customers
17705,3,11,2084,2084,5,5,4,554,14,Champions
17706,4,31,20272,20272,5,5,5,555,15,Champions
17707,185,8,609,609,3,5,3,353,11,Loyal Customers
17708,188,4,884,884,3,4,3,343,10,Loyal Customers
17709,170,5,671,671,3,4,3,343,10,Loyal Customers
17710,424,1,294,294,1,2,2,122,5,Lost
17711,11,2,385,385,5,3,2,532,10,Loyal Customers
17712,45,1,523,523,4,2,2,422,8,New Customers
17713,382,4,1198,1198,2,4,3,243,9,At Risk
17714,321,5,1410,1410,2,4,4,244,10,At Risk
17715,201,2,490,490,2,3,2,232,7,At Risk
17716,23,24,15957,15957,4,5,5,455,14,Champions
17717,421,1,377,377,1,2,2,122,5,Lost
17718,232,2,439,439,2,3,2,232,7,At Risk
17719,38,15,5396,5396,4,5,5,455,14,Champions
17720,26,10,2667,2667,4,5,4,454,13,Champions
17721,659,1,307,307,1,2,2,122,5,Lost
17722,96,5,3520,3520,3,4,5,345,12,Loyal Customers
17723,127,7,3378,3378,3,4,5,345,12,Loyal Customers
17724,71,3,1033,1033,3,3,3,333,9,Loyal Customers
17725,16,11,3439,3439,5,5,5,555,15,Champions
17726,395,7,1092,1092,2,4,3,243,9,At Risk
17727,15,1,1060,1060,5,2,3,523,10,New Customers
17728,4,5,4239,4239,5,4,5,545,14,Champions
17729,596,1,439,439,1,2,2,122,5,Lost
17730,3,20,7774,7774,5,5,5,555,15,Champions
17731,79,6,1709,1709,3,4,4,344,11,Loyal Customers
17732,373,8,2166,2166,2,5,4,254,11,At Risk
17733,39,2,692,692,4,3,3,433,10,Loyal Customers
17734,54,6,1442,1442,4,4,4,444,12,Champions
17735,2,26,16790,16790,5,5,5,555,15,Champions
17736,9,3,377,377,5,3,2,532,10,Loyal Customers
17737,9,2,168,168,5,3,1,531,9,Loyal Customers
17738,19,13,4184,4184,5,5,5,555,15,Champions
17739,12,18,7731,7731,5,5,5,555,15,Champions
17740,389,6,427,427,2,4,2,242,8,At Risk
17741,407,2,101,101,2,3,1,231,6,At Risk
17742,113,11,2098,2098,3,5,4,354,12,Loyal Customers
17743,448,1,229,229,1,2,1,121,4,Lost
17744,4,7,2649,2649,5,4,4,544,13,Champions
17745,478,2,600,600,1,3,2,132,6,At Risk
17746,240,4,904,904,2,4,3,243,9,At Risk
17747,113,1,71,71,3,2,1,321,6,Lost
17748,527,1,358,358,1,2,2,122,5,Lost
17749,178,3,1026,1026,3,3,3,333,9,Loyal Customers
17750,5,9,1694,1694,5,5,4,554,14,Champions
17751,421,1,158,158,1,2,1,121,4,Lost
17752,359,1,81,81,2,2,1,221,5,Lost
17753,464,4,382,382,1,4,2,142,7,At Risk
17754,1,13,4451,4451,5,5,5,555,15,Champions
17756,376,3,729,729,2,3,3,233,8,At Risk
17757,1,56,9070,9070,5,5,5,555,15,Champions
17758,19,12,4964,4964,5,5,5,555,15,Champions
17759,17,5,1261,1261,5,4,4,544,13,Champions
17760,22,6,746,746,4,4,3,443,11,Loyal Customers
17761,33,1,713,713,4,2,3,423,9,New Customers
17762,456,1,130,130,1,2,1,121,4,Lost
17763,263,4,86,86,2,4,1,241,7,At Risk
17764,51,5,1514,1514,4,4,4,444,12,Champions
17765,159,4,524,524,3,4,2,342,9,Loyal Customers
17766,381,2,300,300,2,3,2,232,7,At Risk
17767,15,2,413,413,5,3,2,532,10,Loyal Customers
17768,8,7,3293,3293,5,4,5,545,14,Champions
17769,13,17,7053,7053,5,5,5,555,15,Champions
17770,199,5,1143,1143,2,4,3,243,9,At Risk
17771,57,4,387,387,4,4,2,442,10,Loyal Customers
17772,11,3,361,361,5,3,2,532,10,Loyal Customers
17773,514,2,575,575,1,3,2,132,6,At Risk
17774,97,9,3273,3273,3,5,5,355,13,Loyal Customers
17775,255,1,56,56,2,2,1,221,5,Lost
17776,387,2,329,329,2,3,2,232,7,At Risk
17777,25,3,648,648,4,3,3,433,10,Loyal Customers
17778,662,1,198,198,1,2,1,121,4,Lost
17779,21,3,650,650,4,3,3,433,10,Loyal Customers
17780,667,3,347,347,1,3,2,132,6,At Risk
17781,159,2,188,188,3,3,1,331,7,Loyal Customers
17782,383,2,679,679,2,3,3,233,8,At Risk
17783,72,3,377,377,3,3,2,332,8,Loyal Customers
17784,550,1,113,113,1,2,1,121,4,Lost
17785,53,3,403,403,4,3,2,432,9,Loyal Customers
17786,85,2,267,267,3,3,1,331,7,Loyal Customers
17787,153,4,1818,1818,3,4,4,344,11,Loyal Customers
17788,74,2,1113,1113,3,3,3,333,9,Loyal Customers
17789,281,2,397,397,2,3,2,232,7,At Risk
17790,27,20,2779,2779,4,5,4,454,13,Champions
17791,30,1,106,106,4,2,1,421,7,New Customers
17792,467,2,368,368,1,3,2,132,6,At Risk
17793,25,1,300,300,4,2,2,422,8,New Customers
17794,687,2,147,147,1,3,1,131,5,At Risk
17795,180,2,343,343,3,3,2,332,8,Loyal Customers
17796,40,7,1236,1236,4,4,4,444,12,Champions
17797,22,8,1972,1972,4,5,4,454,13,Champions
17798,582,1,172,172,1,2,1,121,4,Lost
17799,22,20,6247,6247,4,5,5,455,14,Champions
17800,37,9,1186,1186,4,5,3,453,12,Loyal Customers
17801,451,3,770,770,1,3,3,133,7,At Risk
17802,82,10,4946,4946,3,5,5,355,13,Loyal Customers
17803,392,1,185,185,2,2,1,221,5,Lost
17804,376,3,384,384,2,3,2,232,7,At Risk
17805,74,2,927,927,3,3,3,333,9,Loyal Customers
17806,11,1,546,546,5,2,2,522,9,New Customers
17807,395,3,438,438,2,3,2,232,7,At Risk
17808,549,4,263,263,1,4,1,141,6,At Risk
17809,16,20,10086,10086,5,5,5,555,15,Champions
17810,669,2,343,343,1,3,2,132,6,At Risk
17811,4,47,9513,9513,5,5,5,555,15,Champions
17812,13,7,912,912,5,4,3,543,12,Loyal Customers
17813,14,5,1698,1698,5,4,4,544,13,Champions
17814,375,2,1609,1609,2,3,4,234,9,At Risk
17815,393,1,592,592,2,2,2,222,6,Lost
17816,37,6,96,96,4,4,1,441,9,Loyal Customers
17817,4,6,788,788,5,4,3,543,12,Loyal Customers
17818,738,1,125,125,1,2,1,121,4,Lost
17819,72,12,6021,6021,3,5,5,355,13,Loyal Customers
17820,374,1,181,181,2,2,1,221,5,Lost
17821,406,1,335,335,2,2,2,222,6,Lost
17822,420,5,2154,2154,1,4,4,144,9,At Risk
17823,421,2,449,449,1,3,2,132,6,At Risk
17824,51,1,298,298,4,2,2,422,8,New Customers
17825,599,4,702,702,1,4,3,143,8,At Risk
17826,374,1,133,133,2,2,1,221,5,Lost
17827,5,6,2376,2376,5,4,4,544,13,Champions
17828,23,4,1165,1165,4,4,3,443,11,Loyal Customers
17829,299,5,4757,4757,2,4,5,245,11,At Risk
17830,2,3,399,399,5,3,2,532,10,Loyal Customers
17831,33,1,35,35,4,2,1,421,7,New Customers
17832,50,1,155,155,4,2,1,421,7,New Customers
17833,723,1,338,338,1,2,2,122,5,Lost
17834,415,2,690,690,1,3,3,133,7,At Risk
17835,3,3,342,342,5,3,2,532,10,Loyal Customers
17836,47,1,110,110,4,2,1,421,7,New Customers
17837,42,8,1535,1535,4,5,4,454,13,Champions
17838,27,13,5605,5605,4,5,5,455,14,Champions
17839,42,1,318,318,4,2,2,422,8,New Customers
17840,444,1,176,176,1,2,1,121,4,Lost
17841,2,211,68520,28616,5,5,5,555,15,Champions
17842,602,1,431,431,1,2,2,122,5,Lost
17843,303,2,313,313,2,3,2,232,7,At Risk
17844,107,1,52,52,3,2,1,321,6,Lost
17845,555,4,596,596,1,4,2,142,7,At Risk
17847,516,2,126,126,1,3,1,131,5,At Risk
17848,81,30,3538,3538,3,5,5,355,13,Loyal Customers
17849,218,8,1064,1064,2,5,3,253,10,At Risk
17850,372,155,51209,28616,2,5,5,255,12,At Risk
17851,422,6,1552,1552,1,4,4,144,9,At Risk
17852,12,5,658,658,5,4,3,543,12,Loyal Customers
17853,407,3,1596,1596,2,3,4,234,9,At Risk
17854,185,6,1068,1068,3,4,3,343,10,Loyal Customers
17855,373,1,209,209,2,2,1,221,5,Lost
17856,2,4,1418,1418,5,4,4,544,13,Champions
17857,4,23,25770,25770,5,5,5,555,15,Champions
17858,6,30,12519,12519,5,5,5,555,15,Champions
17859,305,1,142,142,2,2,1,221,5,Lost
17860,369,4,717,717,2,4,3,243,9,At Risk
17861,3,18,5088,5088,5,5,5,555,15,Champions
17862,324,4,1255,1255,2,4,4,244,10,At Risk
17863,59,12,5360,5360,4,5,5,455,14,Champions
17864,13,5,877,877,5,4,3,543,12,Loyal Customers
17865,31,46,26310,26310,4,5,5,455,14,Champions
17866,143,3,1135,1135,3,3,3,333,9,Loyal Customers
17867,30,15,1577,1577,4,5,4,454,13,Champions
17868,386,1,227,227,2,2,1,221,5,Lost
17869,107,7,814,814,3,4,3,343,10,Loyal Customers
17870,2,13,2753,2753,5,5,4,554,14,Champions
17871,205,5,1069,1069,2,4,3,243,9,At Risk
17872,382,1,236,236,2,2,1,221,5,Lost
17873,80,18,6136,6136,3,5,5,355,13,Loyal Customers
17874,185,6,683,683,3,4,3,343,10,Loyal Customers
17875,688,1,167,167,1,2,1,121,4,Lost
17876,400,3,3424,3424,2,3,5,235,10,At Risk
17877,170,1,238,238,3,2,1,321,6,Lost
17878,44,3,1379,1379,4,3,4,434,11,Loyal Customers
17879,174,1,179,179,3,2,1,321,6,Lost
17880,365,3,825,825,2,3,3,233,8,At Risk
17881,304,1,133,133,2,2,1,221,5,Lost
17882,379,2,292,292,2,3,2,232,7,At Risk
17883,3,7,988,988,5,4,3,543,12,Loyal Customers
17884,4,20,2693,2693,5,5,4,554,14,Champions
17885,12,1,156,156,5,2,1,521,8,New Customers
17886,32,6,1573,1573,4,4,4,444,12,Champions
17887,129,1,111,111,3,2,1,321,6,Lost
17888,21,25,1807,1807,4,5,4,454,13,Champions
17889,212,7,746,746,2,4,3,243,9,At Risk
17890,323,2,587,587,2,3,2,232,7,At Risk
17891,162,1,204,204,3,2,1,321,6,Lost
17892,56,3,244,244,4,3,1,431,8,Loyal Customers
17893,225,1,107,107,2,2,1,221,5,Lost
17894,72,18,2304,2304,3,5,4,354,12,Loyal Customers
17895,44,1,95,95,4,2,1,421,7,New Customers
17896,23,1,256,256,4,2,1,421,7,New Customers
17897,173,9,2053,2053,3,5,4,354,12,Loyal Customers
17898,85,4,299,299,3,4,2,342,9,Loyal Customers
17899,159,1,155,155,3,2,1,321,6,Lost
17900,190,2,112,112,2,3,1,231,6,At Risk
17901,29,3,260,260,4,3,1,431,8,Loyal Customers
17902,547,1,216,216,1,2,1,121,4,Lost
17903,394,1,381,381,2,2,2,222,6,Lost
17904,21,1,181,181,4,2,1,421,7,New Customers
17905,71,13,2168,2168,3,5,4,354,12,Loyal Customers
17906,247,1,73,73,2,2,1,221,5,Lost
17907,641,1,292,292,1,2,2,122,5,Lost
17908,374,5,1142,1142,2,4,3,243,9,At Risk
17909,737,1,110,110,1,2,1,121,4,Lost
17910,726,1,262,262,1,2,1,121,4,Lost
17911,9,1,366,366,5,2,2,522,9,New Customers
17912,310,6,372,372,2,4,2,242,8,At Risk
17913,59,14,3425,3425,4,5,5,455,14,Champions
17914,4,1,329,329,5,2,2,522,9,New Customers
17915,551,1,226,226,1,2,1,121,4,Lost
17916,629,2,44,44,1,3,1,131,5,At Risk
17917,45,3,335,335,4,3,2,432,9,Loyal Customers
17918,501,3,388,388,1,3,2,132,6,At Risk
17919,88,2,1840,1840,3,3,4,334,10,Loyal Customers
17920,4,54,23570,23570,5,5,5,555,15,Champions
17921,64,10,2394,2394,3,5,4,354,12,Loyal Customers
17922,543,1,170,170,1,2,1,121,4,Lost
17923,282,3,497,497,2,3,2,232,7,At Risk
17924,12,8,3258,3258,5,5,5,555,15,Champions
17925,373,1,244,244,2,2,1,221,5,Lost
17926,133,5,1035,1035,3,4,3,343,10,Loyal Customers
17927,722,1,294,294,1,2,2,122,5,Lost
17928,45,3,313,313,4,3,2,432,9,Loyal Customers
17929,11,12,3082,3082,5,5,5,555,15,Champions
17930,36,13,4275,4275,4,5,5,455,14,Champions
17931,134,14,3402,3402,3,5,5,355,13,Loyal Customers
17932,29,3,1332,1332,4,3,4,434,11,Loyal Customers
17933,632,1,106,106,1,2,1,121,4,Lost
17934,52,3,1049,1049,4,3,3,433,10,Loyal Customers
17935,138,7,683,683,3,4,3,343,10,Loyal Customers
17936,5,1,380,380,5,2,2,522,9,New Customers
17937,9,7,4301,4301,5,4,5,545,14,Champions
17938,420,1,144,144,1,2,1,121,4,Lost
17939,160,1,99,99,3,2,1,321,6,Lost
17940,49,15,28439,28439,4,5,5,455,14,Champions
17941,131,4,1433,1433,3,4,4,344,11,Loyal Customers
17942,8,1,78,78,5,2,1,521,8,New Customers
17944,423,1,75,75,1,2,1,121,4,Lost
17945,697,3,360,360,1,3,2,132,6,At Risk
17946,233,2,150,150,2,3,1,231,6,At Risk
17947,37,1,177,177,4,2,1,421,7,New Customers
17948,147,1,359,359,3,2,2,322,7,Lost
17949,1,116,107833,28616,5,5,5,555,15,Champions
17950,72,7,1166,1166,3,4,3,343,10,Loyal Customers
17951,40,4,1341,1341,4,4,4,444,12,Champions
17952,378,4,788,788,2,4,3,243,9,At Risk
17953,540,1,149,149,1,2,1,121,4,Lost
17954,5,19,3802,3802,5,5,5,555,15,Champions
17955,199,6,950,950,2,4,3,243,9,At Risk
17956,249,1,13,13,2,2,1,221,5,Lost
17957,66,1,111,111,3,2,1,321,6,Lost
17958,117,2,974,974,3,3,3,333,9,Loyal Customers
17959,592,1,141,141,1,2,1,121,4,Lost
17960,171,3,135,135,3,3,1,331,7,Loyal Customers
17961,21,100,2867,2867,4,5,4,454,13,Champions
17962,142,4,666,666,3,4,3,343,10,Loyal Customers
17963,471,4,643,643,1,4,3,143,8,At Risk
17964,32,2,463,463,4,3,2,432,9,Loyal Customers
17965,38,29,7003,7003,4,5,5,455,14,Champions
17966,38,10,1964,1964,4,5,4,454,13,Champions
17967,372,2,223,223,2,3,1,231,6,At Risk
17968,374,4,590,590,2,4,2,242,8,At Risk
17969,166,20,2354,2354,3,5,4,354,12,Loyal Customers
17970,211,1,563,563,2,2,2,222,6,Lost
17971,548,1,162,162,1,2,1,121,4,Lost
17972,242,1,135,135,2,2,1,221,5,Lost
17973,52,1,337,337,4,2,2,422,8,New Customers
17974,25,6,1739,1739,4,4,4,444,12,Champions
17975,15,24,6693,6693,5,5,5,555,15,Champions
17976,372,1,322,322,2,2,2,222,6,Lost
17977,29,2,1511,1511,4,3,4,434,11,Loyal Customers
17978,365,4,1160,1160,2,4,3,243,9,At Risk
17979,36,4,729,729,4,4,3,443,11,Loyal Customers
17980,166,4,1013,1013,3,4,3,343,10,Loyal Customers
17981,411,1,239,239,1,2,1,121,4,Lost
17982,681,1,138,138,1,2,1,121,4,Lost
17983,395,1,172,172,2,2,1,221,5,Lost
17984,145,5,1149,1149,3,4,3,343,10,Loyal Customers
17985,22,1,631,631,4,2,3,423,9,New Customers
17986,56,1,21,21,4,2,1,421,7,New Customers
17987,185,5,965,965,3,4,3,343,10,Loyal Customers
17988,12,13,486,486,5,5,2,552,12,Loyal Customers
17989,379,1,207,207,2,2,1,221,5,Lost
17990,237,6,1528,1528,2,4,4,244,10,At Risk
17991,225,3,299,299,2,3,2,232,7,At Risk
17992,389,1,253,253,2,2,1,221,5,Lost
17993,617,1,226,226,1,2,1,121,4,Lost
17994,122,11,2264,2264,3,5,4,354,12,Loyal Customers
17995,282,3,495,495,2,3,2,232,7,At Risk
17996,380,3,470,470,2,3,2,232,7,At Risk
17997,74,8,1962,1962,3,5,4,354,12,Loyal Customers
17998,380,3,639,639,2,3,3,233,8,At Risk
17999,37,3,528,528,4,3,2,432,9,Loyal Customers
18000,564,1,124,124,1,2,1,121,4,Lost
18001,12,6,924,924,5,4,3,543,12,Loyal Customers
18002,376,4,238,238,2,4,1,241,7,At Risk
18003,376,1,354,354,2,2,2,222,6,Lost
18004,362,1,158,158,2,2,1,221,5,Lost
18005,4,2,226,226,5,3,1,531,9,Loyal Customers
18006,23,4,970,970,4,4,3,443,11,Loyal Customers
18007,393,1,215,215,2,2,1,221,5,Lost
18008,70,23,19759,19759,3,5,5,355,13,Loyal Customers
18009,235,8,2144,2144,2,5,4,254,11,At Risk
18010,257,1,175,175,2,2,1,221,5,Lost
18011,373,2,411,411,2,3,2,232,7,At Risk
18012,723,1,115,115,1,2,1,121,4,Lost
18013,155,2,187,187,3,3,1,331,7,Loyal Customers
18014,28,1,154,154,4,2,1,421,7,New Customers
18015,4,1,120,120,5,2,1,521,8,New Customers
18016,32,7,1955,1955,4,4,4,444,12,Champions
18017,81,4,688,688,3,4,3,343,10,Loyal Customers
18018,108,4,298,298,3,4,2,342,9,Loyal Customers
18019,52,1,38,38,4,2,1,421,7,New Customers
18020,544,1,190,190,1,2,1,121,4,Lost
18021,510,2,216,216,1,3,1,131,5,At Risk
18022,36,5,1507,1507,4,4,4,444,12,Champions
18024,153,2,390,390,3,3,2,332,8,Loyal Customers
18025,380,6,1178,1178,2,4,3,243,9,At Risk
18026,501,2,2074,2074,1,3,4,134,8,At Risk
18027,99,1,115,115,3,2,1,321,6,Lost
18028,583,1,192,192,1,2,1,121,4,Lost
18029,642,1,434,434,1,2,2,122,5,Lost
18030,4,2,231,231,5,3,1,531,9,Loyal Customers
18031,379,1,451,451,2,2,2,222,6,Lost
18032,334,1,74,74,2,2,1,221,5,Lost
18033,65,1,94,94,3,2,1,321,6,Lost
18034,22,3,753,753,4,3,3,433,10,Loyal Customers
18035,36,5,1260,1260,4,4,4,444,12,Champions
18036,32,11,1545,1545,4,5,4,454,13,Champions
18037,154,15,167,167,3,5,1,351,9,Loyal Customers
18038,556,1,141,141,1,2,1,121,4,Lost
18039,374,4,548,548,2,4,2,242,8,At Risk
18040,19,2,357,357,5,3,2,532,10,Loyal Customers
18041,12,38,8019,8019,5,5,5,555,15,Champions
18042,54,2,281,281,4,3,1,431,8,Loyal Customers
18043,25,3,529,529,4,3,2,432,9,Loyal Customers
18044,4,18,3506,3506,5,5,5,555,15,Champions
18045,45,1,178,178,4,2,1,421,7,New Customers
18046,650,1,190,190,1,2,1,121,4,Lost
18047,381,2,326,326,2,3,2,232,7,At Risk
18048,203,3,395,395,2,3,2,232,7,At Risk
18049,437,2,500,500,1,3,2,132,6,At Risk
18050,359,2,412,412,2,3,2,232,7,At Risk
18051,634,7,2282,2282,1,4,4,144,9,At Risk
18052,565,1,10877,10877,1,2,5,125,8,Lost
18053,71,3,571,571,3,3,2,332,8,Loyal Customers
18054,393,1,176,176,2,2,1,221,5,Lost
18055,7,14,10143,10143,5,5,5,555,15,Champions
18056,288,2,555,555,2,3,2,232,7,At Risk
18057,393,3,1168,1168,2,3,3,233,8,At Risk
18058,10,3,774,774,5,3,3,533,11,Loyal Customers
18059,23,3,306,306,4,3,2,432,9,Loyal Customers
18060,408,2,1185,1185,2,3,3,233,8,At Risk
18061,22,28,6084,6084,4,5,5,455,14,Champions
18062,173,6,1633,1633,3,4,4,344,11,Loyal Customers
18063,391,2,187,187,2,3,1,231,6,At Risk
18064,133,11,4482,4482,3,5,5,355,13,Loyal Customers
18065,6,28,5847,5847,5,5,5,555,15,Champions
18066,75,3,1440,1440,3,3,4,334,10,Loyal Customers
18067,40,1,396,396,4,2,2,422,8,New Customers
18068,289,1,102,102,2,2,1,221,5,Lost
18069,26,11,4449,4449,4,5,5,455,14,Champions
18070,669,1,314,314,1,2,2,122,5,Lost
18071,258,6,1170,1170,2,4,3,243,9,At Risk
18072,186,1,247,247,3,2,1,321,6,Lost
18073,114,12,3860,3860,3,5,5,355,13,Loyal Customers
18074,374,2,1019,1019,2,3,3,233,8,At Risk
18075,23,20,5783,5783,4,5,5,455,14,Champions
18076,380,1,151,151,2,2,1,221,5,Lost
18077,8,18,4079,4079,5,5,5,555,15,Champions
18078,217,4,726,726,2,4,3,243,9,At Risk
18079,45,5,4204,4204,4,4,5,445,13,Champions
18080,19,2,1232,1232,5,3,4,534,12,Loyal Customers
18081,36,3,343,343,4,3,2,432,9,Loyal Customers
18082,26,1,681,681,4,2,3,423,9,New Customers
18083,398,1,464,464,2,2,2,222,6,Lost
18084,16,3,795,795,5,3,3,533,11,Loyal Customers
18085,330,4,1342,1342,2,4,4,244,10,At Risk
18086,274,1,101,101,2,2,1,221,5,Lost
18087,291,16,13909,13909,2,5,5,255,12,At Risk
18088,61,1,166,166,3,2,1,321,6,Lost
18089,447,1,428,428,1,2,2,122,5,Lost
18090,422,1,322,322,1,2,2,122,5,Lost
18091,593,1,361,361,1,2,2,122,5,Lost
18092,2,18,14694,14694,5,5,5,555,15,Champions
18093,93,8,4453,4453,3,5,5,355,13,Loyal Customers
18094,82,13,6392,6392,3,5,5,355,13,Loyal Customers
18095,313,5,2303,2303,2,4,4,244,10,At Risk
18096,12,6,1638,1638,5,4,4,544,13,Champions
18097,8,11,4628,4628,5,5,5,555,15,Champions
18098,396,1,528,528,2,2,2,222,6,Lost
18099,127,1,168,168,3,2,1,321,6,Lost
18100,550,1,452,452,1,2,2,122,5,Lost
18101,11,5,622,622,5,4,3,543,12,Loyal Customers
18102,1,145,580987,28616,5,5,5,555,15,Champions
18103,549,1,106,106,1,2,1,121,4,Lost
18104,37,1,755,755,4,2,3,423,9,New Customers
18105,38,1,113,113,4,2,1,421,7,New Customers
18106,330,6,1441,1441,2,4,4,244,10,At Risk
18107,442,1,166,166,1,2,1,121,4,Lost
18108,254,3,849,849,2,3,3,233,8,At Risk
18109,2,38,9556,9556,5,5,5,555,15,Champions
18110,20,2,392,392,4,3,2,432,9,Loyal Customers
18111,589,1,406,406,1,2,2,122,5,Lost
18112,12,4,773,773,5,4,3,543,12,Loyal Customers
18113,369,1,76,76,2,2,1,221,5,Lost
18114,290,1,220,220,2,2,1,221,5,Lost
18115,698,1,10,10,1,2,1,121,4,Lost
18116,68,13,2131,2131,3,5,4,354,12,Loyal Customers
18117,26,1,314,314,4,2,2,422,8,New Customers
18118,11,29,6219,6219,5,5,5,555,15,Champions
18119,368,1,181,181,2,2,1,221,5,Lost
18120,214,1,111,111,2,2,1,221,5,Lost
18121,149,2,653,653,3,3,3,333,9,Loyal Customers
18122,8,6,1792,1792,5,4,4,544,13,Champions
18123,24,3,667,667,4,3,3,433,10,Loyal Customers
18124,472,1,103,103,1,2,1,121,4,Lost
18125,30,4,1132,1132,4,4,3,443,11,Loyal Customers
18126,61,1,199,199,3,2,1,321,6,Lost
18127,19,4,556,556,5,4,2,542,11,Loyal Customers
18128,537,1,399,399,1,2,2,122,5,Lost
18129,243,1,113,113,2,2,1,221,5,Lost
18130,15,3,1059,1059,5,3,3,533,11,Loyal Customers
18131,632,1,223,223,1,2,1,121,4,Lost
18132,504,1,220,220,1,2,1,121,4,Lost
18133,212,1,932,932,2,2,3,223,7,Lost
18134,598,2,445,445,1,3,2,132,6,At Risk
18135,29,10,1250,1250,4,5,4,454,13,Champions
18136,63,5,1631,1631,3,4,4,344,11,Loyal Customers
18137,551,2,146,146,1,3,1,131,5,At Risk
18138,295,1,153,153,2,2,1,221,5,Lost
18139,18,6,8438,8438,5,4,5,545,14,Champions
18140,474,1,536,536,1,2,2,122,5,Lost
18141,402,2,882,882,2,3,3,233,8,At Risk
18142,157,2,1020,1020,3,3,3,333,9,Loyal Customers
18143,117,2,1000,1000,3,3,3,333,9,Loyal Customers
18144,8,19,4893,4893,5,5,5,555,15,Champions
18145,13,11,5610,5610,5,5,5,555,15,Champions
18146,141,2,160,160,3,3,1,331,7,Loyal Customers
18147,46,2,179,179,4,3,1,431,8,Loyal Customers
18148,647,1,113,113,1,2,1,121,4,Lost
18149,51,7,1554,1554,4,4,4,444,12,Champions
18150,32,3,567,567,4,3,2,432,9,Loyal Customers
18151,135,6,1879,1879,3,4,4,344,11,Loyal Customers
18152,646,1,427,427,1,2,2,122,5,Lost
18153,659,1,246,246,1,2,1,121,4,Lost
18154,3,5,933,933,5,4,3,543,12,Loyal Customers
18155,75,3,372,372,3,3,2,332,8,Loyal Customers
18156,13,2,676,676,5,3,3,533,11,Loyal Customers
18157,571,1,214,214,1,2,1,121,4,Lost
18158,9,2,453,453,5,3,2,532,10,Loyal Customers
18159,301,1,530,530,2,2,2,222,6,Lost
18160,57,3,1004,1004,4,3,3,433,10,Loyal Customers
18161,15,6,1803,1803,5,4,4,544,13,Champions
18162,732,1,372,372,1,2,2,122,5,Lost
18163,584,1,729,729,1,2,3,123,6,Lost
18164,37,1,400,400,4,2,2,422,8,New Customers
18165,177,1,302,302,3,2,2,322,7,Lost
18166,624,1,176,176,1,2,1,121,4,Lost
18167,23,3,1385,1385,4,3,4,434,11,Loyal Customers
18168,176,16,3436,3436,3,5,5,355,13,Loyal Customers
18169,61,1,203,203,3,2,1,321,6,Lost
18170,33,9,2878,2878,4,5,4,454,13,Champions
18171,59,9,2437,2437,4,5,4,454,13,Champions
18172,15,52,17467,17467,5,5,5,555,15,Champions
18173,87,5,2696,2696,3,4,4,344,11,Loyal Customers
18174,7,2,162,162,5,3,1,531,9,Loyal Customers
18175,676,1,176,176,1,2,1,121,4,Lost
18176,358,1,476,476,2,2,2,222,6,Lost
18177,31,9,2216,2216,4,5,4,454,13,Champions
18178,129,11,6104,6104,3,5,5,355,13,Loyal Customers
18179,9,8,2548,2548,5,5,4,554,14,Champions
18180,5,6,1844,1844,5,4,4,544,13,Champions
18181,24,5,1188,1188,4,4,3,443,11,Loyal Customers
18182,463,1,291,291,1,2,2,122,5,Lost
18183,227,2,632,632,2,3,3,233,8,At Risk
18184,15,1,50,50,5,2,1,521,8,New Customers
18185,249,1,304,304,2,2,2,222,6,Lost
18186,723,1,330,330,1,2,2,122,5,Lost
18187,632,1,725,725,1,2,3,123,6,Lost
18188,15,6,3281,3281,5,4,5,545,14,Champions
18189,78,3,1404,1404,3,3,4,334,10,Loyal Customers
18190,192,5,746,746,2,4,3,243,9,At Risk
18191,262,2,529,529,2,3,2,232,7,At Risk
18192,72,1,958,958,3,2,3,323,8,Lost
18193,165,3,1207,1207,3,3,4,334,10,Loyal Customers
18194,82,6,4162,4162,3,4,5,345,12,Loyal Customers
